,Business Id,Employee name,Employee ID,Hire date,Billing rate,Deleted
22459,225,Eric Marshall,ERI546,05/18/2015,--,No
22460,225,Steven Lynch,STE880,07/25/2022,--,Yes
22461,225,Danielle Hinton,DAN972,05/26/2001,--,No
22462,225,Teresa Alvarado,TER518,09/23/1999,--,Yes
22463,225,Michelle Humphrey,MIC848,11/07/2009,--,No
22464,225,Alexander Alvarado,ALE317,08/28/1995,--,No
22465,225,Sandra Bonilla,SAN575,04/20/2009,--,No
22466,225,Theresa Torres,THE498,09/06/2010,--,No
22467,225,John Watson,JOH670,10/07/1997,--,No
22468,225,Aaron Patton,AAR297,11/25/1999,--,No
22469,225,Nancy Thornton,NAN374,07/25/2001,--,Yes
22470,225,George Morris,GEO942,01/16/1997,--,Yes
22471,225,Kevin Macdonald,KEV328,07/18/2004,--,No
22472,225,Justin House,JUS676,04/25/2000,--,Yes
22473,225,Dennis Whitney,DEN928,01/01/2017,--,Yes
22474,225,Amy Bradley,AMY543,09/21/2011,--,Yes
22475,225,Alan Simmons,ALA241,03/14/2019,--,No
22476,225,Miss April Ward,MIS496,03/19/1999,--,Yes
22477,225,Charles Lopez,CHA720,09/15/1993,--,Yes
22478,225,Cindy Snow,CIN736,08/19/1999,--,No
22479,225,Cindy Butler,CIN448,04/05/2016,--,No
22480,225,David Roman,DAV819,11/09/2018,--,Yes
22481,225,Randall Shaw,RAN131,09/26/1991,--,Yes
22482,225,Mary Barnett,MAR967,06/28/2019,--,Yes
22483,225,Erica Edwards,ERI171,03/28/2003,--,No
22484,225,Marcus Sloan,MAR716,01/26/2007,--,No
22485,225,Debra Lowe,DEB418,05/17/2013,--,No
22486,225,Sarah Tyler,SAR493,09/23/2002,--,Yes
22487,225,Benjamin Williamson,BEN363,06/07/1999,--,No
22488,225,Aaron Ruiz Jr.,AAR551,10/20/1994,--,No
22489,225,Gerald Watson,GER311,03/04/2001,--,No
22490,225,Laurie Jimenez,LAU724,12/06/2022,--,No
22491,225,Alex Rose,ALE469,07/21/1998,--,No
22492,225,Mike Stevenson,MIK521,09/18/1998,--,Yes
22493,225,Jessica Hess,JES355,09/07/2001,--,Yes
22494,225,Connor Young,CON962,11/11/2023,--,No
22495,225,Melinda Woodward,MEL993,07/14/1996,--,Yes
22496,225,Sarah Anderson,SAR379,07/28/2000,--,No
22497,225,Meghan Robinson,MEG847,11/13/2019,--,No
22498,225,Kim Perkins,KIM753,12/21/2020,--,Yes
22499,225,Heather Thompson,HEA504,05/27/2022,--,No
22500,226,Andre Contreras,AND142,09/12/2007,--,Yes
22501,226,Cassandra Ruiz,CAS173,10/24/1997,--,No
22502,226,Robert Taylor,ROB423,03/04/2023,--,Yes
22503,226,Whitney Jones,WHI280,01/08/2016,--,No
22504,226,John Santiago,JOH319,11/18/1993,--,No
22505,226,Shane Owens,SHA889,07/24/2015,--,No
22506,226,Chase Graham,CHA918,08/14/2006,--,Yes
22507,226,Victoria Pierce,VIC735,08/17/1992,--,Yes
22508,226,Sandra Mills,SAN935,05/08/2005,--,Yes
22509,226,Erik Snow,ERI883,04/25/2012,--,No
22510,226,Joseph Aguilar,JOS853,09/04/2007,--,Yes
22511,226,Tammie Brown,TAM918,04/23/2007,--,No
22512,226,Glenda Gates,GLE885,03/14/1994,--,Yes
22513,226,Justin Dickson,JUS299,12/21/2019,--,No
22514,226,Michael Prince,MIC656,11/17/1992,--,Yes
22515,226,Mrs. Brooke Murphy MD,MRS213,06/27/1994,--,No
22516,226,Frank Richards,FRA997,12/05/2012,--,Yes
22517,226,Sara Schwartz,SAR989,02/28/1991,--,No
22518,226,Mark Boyd,MAR983,05/24/2017,--,No
22519,226,Laura Michael,LAU312,05/19/2005,--,No
22520,226,Devin Huff,DEV185,08/05/2015,--,No
22521,226,Cassandra Moses,CAS792,07/10/2010,--,Yes
22522,226,Erin Clarke,ERI142,03/02/2020,--,Yes
22523,226,Miranda Sullivan,MIR165,01/03/2005,--,No
22524,226,Angela Wong,ANG425,05/18/2012,--,Yes
22525,226,Jason Wolf,JAS248,08/17/1990,--,No
22526,226,Susan King,SUS103,03/27/2013,--,No
22527,226,Stephen Strong,STE919,09/06/2022,--,Yes
22528,226,Anthony Smith,ANT685,05/26/2009,--,Yes
22529,226,Jeffrey Rose,JEF880,10/20/2006,--,Yes
22530,226,Gary Neal,GAR882,12/12/2009,--,Yes
22531,226,Brandon Hopkins,BRA671,01/07/2012,--,No
22532,226,William Edwards,WIL118,03/06/2017,--,Yes
22533,226,Thomas Simon,THO258,03/17/2012,--,No
22534,226,Emily Evans MD,EMI206,04/26/1998,--,Yes
22535,226,John Frederick,JOH512,04/19/2014,--,No
22536,226,Lindsey Cooper,LIN702,08/22/2004,--,No
22537,226,Daniel Gilbert,DAN609,09/26/1994,--,Yes
22538,226,David Olson,DAV717,06/05/1998,--,No
22539,226,Matthew Garcia,MAT442,02/27/2022,--,Yes
22540,226,Victor Meyers,VIC689,11/16/2001,--,No
22541,226,Lisa Weeks MD,LIS544,03/21/2022,--,No
22542,226,Megan Montoya,MEG869,09/13/2009,--,No
22543,226,Juan Rivera,JUA475,07/19/2007,--,No
22544,226,Susan Combs,SUS781,04/09/2014,--,No
22545,226,Katherine Elliott,KAT251,08/15/2014,--,Yes
22546,226,Dana Anderson,DAN753,03/07/2018,--,Yes
22547,226,Edward Wood MD,EDW700,06/15/2000,--,Yes
22548,226,Michelle Cooper,MIC420,09/24/2019,--,Yes
22549,226,Linda Lucas,LIN948,06/28/2002,--,No
22550,226,Jonathan Juarez,JON494,10/09/2012,--,No
22551,226,Joseph Maxwell,JOS757,07/18/1993,--,No
22552,226,Colin Wilson,COL544,01/11/1996,--,Yes
22553,226,Tina Elliott,TIN851,03/01/1998,--,No
22554,226,Gary Hogan,GAR657,04/19/1994,--,Yes
22555,226,Stephanie Weaver,STE455,11/27/2019,--,Yes
22556,226,Timothy Manning,TIM706,03/17/2012,--,No
22557,226,Vincent Banks,VIN852,03/28/2014,--,Yes
22558,226,Kimberly Lee,KIM989,11/25/2003,--,Yes
22559,226,Jonathan Young,JON703,10/15/2001,--,No
22560,226,April Fuller,APR278,05/20/1994,--,No
22561,226,Sabrina Jones,SAB418,03/02/2014,--,No
22562,226,Julie Miller,JUL848,12/14/1996,--,No
22563,226,Thomas Carlson,THO504,04/17/2003,--,Yes
22564,226,Brooke Brown,BRO979,06/08/2003,--,Yes
22565,226,Mr. Jeffrey Garcia,MR.278,03/03/2021,--,Yes
22566,226,Allison Ross,ALL179,09/11/2003,--,Yes
22567,226,Zachary Robinson,ZAC741,04/14/2021,--,No
22568,226,Chad Bailey,CHA205,06/12/2015,--,Yes
22569,226,Brianna Sanford,BRI136,06/02/2005,--,No
22570,226,Jamie Garrett,JAM372,02/20/1991,--,Yes
22571,226,William Mcgee,WIL483,02/05/2012,--,Yes
22572,226,Michael West,MIC418,07/24/2016,--,No
22573,226,Carl Ramirez,CAR931,05/11/2022,--,Yes
22574,226,Pamela Stanton,PAM127,05/19/2022,--,No
22575,226,Brooke Gonzalez,BRO418,10/24/2001,--,Yes
22576,226,Andrea Jacobson,AND592,11/04/2020,--,No
22577,226,Jason Munoz,JAS761,09/16/2017,--,No
22578,226,Abigail Mckee,ABI124,04/14/2016,--,No
22579,226,Gregory Rowland Jr.,GRE492,06/02/2008,--,No
22580,226,Adam Thomas,ADA291,05/13/1993,--,Yes
22581,226,Melissa Lewis MD,MEL618,09/25/2008,--,Yes
22582,226,Breanna Torres,BRE713,03/08/2012,--,No
22583,226,Philip Mcdonald,PHI757,03/26/1993,--,No
22584,226,Darren Ritter,DAR691,11/06/2006,--,No
22585,226,Christopher Brooks,CHR183,12/24/2012,--,No
22586,226,Timothy Shepherd,TIM546,10/04/1998,--,No
22587,226,Brandon Gilbert,BRA431,09/27/2015,--,No
22588,226,Gavin Wilson,GAV439,06/23/2020,--,No
22589,226,Joy Pacheco,JOY846,06/22/2005,--,Yes
22590,226,Justin Young,JUS406,06/18/2010,--,No
22591,226,Maria Dominguez,MAR552,08/11/2013,--,No
22592,226,Joseph Bowers,JOS936,08/16/2001,--,Yes
22593,226,Debra Martin,DEB327,06/03/2023,--,No
22594,226,Brenda Ramirez,BRE327,11/26/2000,--,Yes
22595,226,Alexis Hood,ALE379,03/04/2019,--,No
22596,226,Sandra Mayo,SAN212,05/15/2006,--,No
22597,226,Stacey Rogers,STA242,10/09/1991,--,Yes
22598,226,Kimberly Jennings,KIM399,02/11/2012,--,No
22599,226,Angela Lloyd,ANG257,03/21/1999,--,No
22600,227,Anthony Riddle,ANT750,02/26/2009,--,Yes
22601,227,Kara Roberts,KAR835,04/21/2006,--,No
22602,227,Connie Smith,CON479,02/02/2017,--,No
22603,227,Corey Obrien,COR786,07/12/2011,--,No
22604,227,Anthony Espinoza,ANT712,05/23/2001,--,No
22605,227,Zachary Mendoza,ZAC964,09/03/1992,--,No
22606,227,Heather Cooper,HEA242,11/19/1998,--,No
22607,227,Shelley Simmons,SHE243,07/11/1993,--,Yes
22608,227,James Ramirez,JAM839,10/12/2019,--,No
22609,227,Kristie Johnson,KRI796,10/28/2017,--,Yes
22610,227,Kimberly Mills,KIM584,02/16/2009,--,Yes
22611,227,Ethan Smith,ETH774,02/16/2018,--,No
22612,227,John Garcia,JOH237,06/26/2010,--,Yes
22613,227,Pamela Smith,PAM211,10/05/1992,--,No
22614,227,Elizabeth Miller,ELI590,12/07/2020,--,Yes
22615,227,Matthew Davis,MAT694,09/28/2003,--,Yes
22616,227,Stacy Johnson,STA383,08/15/2009,--,No
22617,227,Lee Griffith,LEE920,07/13/2019,--,No
22618,227,Jerry White,JER890,07/24/2023,--,Yes
22619,227,Cynthia Evans,CYN581,02/12/2002,--,No
22620,227,Brianna Carter,BRI221,04/04/2017,--,Yes
22621,227,Timothy Harrison,TIM734,06/04/2006,--,No
22622,227,Ryan Erickson,RYA797,09/21/2000,--,Yes
22623,227,John Tran,JOH952,11/01/1992,--,No
22624,227,Anthony White,ANT687,09/08/2014,--,Yes
22625,227,Joel Reeves,JOE351,04/15/2004,--,No
22626,227,Jose Anderson,JOS331,12/14/1995,--,No
22627,227,Erica Lambert,ERI230,01/26/1991,--,No
22628,227,Katherine Patton,KAT212,12/01/1997,--,Yes
22629,227,Jason Stewart,JAS893,10/21/2000,--,Yes
22630,227,John Bell,JOH371,01/03/2010,--,No
22631,227,Megan Soto,MEG801,08/02/2001,--,Yes
22632,227,James Roberson,JAM560,05/08/2000,--,Yes
22633,227,Jacob Hamilton Jr.,JAC620,12/12/2007,--,Yes
22634,227,Daniel Blake,DAN802,08/20/1997,--,Yes
22635,227,Andrea Blake,AND341,01/25/2004,--,Yes
22636,227,Nicholas Cunningham,NIC270,12/07/2019,--,No
22637,227,David Martinez,DAV493,04/27/1991,--,Yes
22638,227,David Khan,DAV711,04/07/2018,--,Yes
22639,227,Christy Brooks,CHR539,08/28/1994,--,Yes
22640,227,Brendan David,BRE950,10/07/2017,--,No
22641,227,Mark Taylor,MAR534,11/08/1998,--,Yes
22642,227,Sean Yang,SEA966,05/27/2006,--,Yes
22643,227,Michael Mcfarland,MIC943,12/18/2009,--,Yes
22644,227,Matthew Davis,MAT382,03/25/2023,--,No
22645,227,Tabitha Mitchell,TAB580,04/07/2011,--,Yes
22646,227,Christine Foster,CHR103,04/15/2015,--,No
22647,227,Andrew Ford,AND465,12/12/1996,--,Yes
22648,227,Beverly Bell,BEV913,07/25/1995,--,Yes
22649,227,Margaret Robertson,MAR535,03/11/2022,--,No
22650,227,Edward Ramirez,EDW811,07/20/1998,--,Yes
22651,227,Jessica Watson,JES116,07/03/1994,--,No
22652,227,Melanie Cortez,MEL239,07/19/2008,--,Yes
22653,227,Michael Cross,MIC608,08/15/1991,--,No
22654,227,Colton Chang,COL537,08/21/2013,--,No
22655,227,John Sullivan,JOH855,08/17/2007,--,Yes
22656,227,Randy Brown,RAN518,12/19/2013,--,Yes
22657,227,Stephen Wells,STE506,07/02/1990,--,Yes
22658,227,Tammie Galloway,TAM139,08/25/1993,--,No
22659,227,Jacob Morton,JAC116,09/10/2020,--,No
22660,227,Melissa Spencer,MEL862,01/13/1994,--,No
22661,227,Sabrina Alexander,SAB945,10/28/2009,--,No
22662,227,Tim Martinez,TIM163,12/27/2022,--,No
22663,227,Timothy Snyder,TIM952,05/04/2006,--,No
22664,227,Renee Rivera,REN219,12/22/2023,--,No
22665,227,Christopher Sanchez,CHR992,11/24/2023,--,Yes
22666,227,James Hunt,JAM301,06/28/1990,--,Yes
22667,227,Julie Buchanan,JUL160,06/25/2004,--,No
22668,227,Mary Wilson,MAR363,11/18/2000,--,No
22669,227,Monica Thornton,MON687,11/12/2008,--,Yes
22670,227,Kelly Thomas,KEL589,04/09/1991,--,Yes
22671,227,Jane Anderson,JAN646,06/13/1999,--,No
22672,227,Rebecca Myers,REB476,10/10/2005,--,Yes
22673,227,David Kane,DAV904,01/05/1994,--,No
22674,227,Kristina Smith,KRI899,09/01/1991,--,Yes
22675,227,Cynthia Robertson,CYN543,01/21/2007,--,No
22676,227,Thomas Scott,THO916,05/01/1990,--,No
22677,227,Jeffrey Matthews,JEF778,12/08/2002,--,Yes
22678,227,Scott Preston,SCO632,02/14/1998,--,No
22679,227,Terry Hernandez,TER460,01/09/2011,--,Yes
22680,227,Daniel Torres,DAN967,03/03/2006,--,Yes
22681,227,Vincent Miller,VIN169,04/16/2005,--,No
22682,227,Lisa Casey,LIS890,11/21/1998,--,Yes
22683,227,Annette Rivera,ANN628,07/02/2016,--,No
22684,227,Jared Little,JAR950,03/12/2016,--,Yes
22685,227,Kyle Miller MD,KYL680,05/10/1991,--,No
22686,227,Michael Hughes,MIC799,09/09/2009,--,Yes
22687,227,Erin Mccormick,ERI108,12/04/2000,--,Yes
22688,227,Jennifer Bowen,JEN330,08/09/2007,--,No
22689,227,Aaron Lozano,AAR695,05/25/1996,--,No
22690,227,David Santos,DAV322,03/10/2015,--,Yes
22691,227,Jessica Pittman,JES381,11/06/1995,--,No
22692,227,Christopher Martinez,CHR443,12/10/1992,--,Yes
22693,227,Ralph Crawford,RAL185,10/18/2010,--,No
22694,227,Howard Green,HOW570,03/01/2005,--,Yes
22695,227,Andrew Hardy,AND561,12/11/1990,--,Yes
22696,227,Peggy Davidson,PEG319,05/23/1992,--,No
22697,227,Aaron French,AAR339,03/04/2023,--,Yes
22698,227,Anthony Williams,ANT705,11/25/1999,--,Yes
22699,227,Malik Shaw,MAL863,11/05/2008,--,Yes
22700,228,Jennifer Brown,JEN338,09/27/2008,--,Yes
22701,228,Matthew Galloway,MAT237,03/11/2005,--,No
22702,228,Angela Taylor,ANG430,01/23/2010,--,No
22703,228,Emily Lamb,EMI988,09/27/2006,--,Yes
22704,228,Tracy Maxwell,TRA740,07/22/2023,--,Yes
22705,228,Christopher Martin,CHR122,05/19/2007,--,Yes
22706,228,David Jefferson,DAV751,03/12/2022,--,No
22707,228,Elizabeth Saunders,ELI684,04/01/1996,--,No
22708,228,Matthew Singh Jr.,MAT121,10/04/2013,--,Yes
22709,228,Frank Powell,FRA649,05/16/1993,--,No
22710,228,Angela Walker,ANG171,04/15/1992,--,No
22711,228,Rachel Miller,RAC573,11/25/2008,--,No
22712,228,Nicholas Johns,NIC613,08/03/2023,--,No
22713,228,Linda Curry,LIN638,02/23/2013,--,No
22714,228,Kelly Robbins,KEL900,12/26/2017,--,Yes
22715,228,Katie Williams,KAT527,10/13/1995,--,Yes
22716,228,David Roberson,DAV671,09/18/2011,--,No
22717,228,Kyle Johnson,KYL513,08/07/1997,--,Yes
22718,228,Francisco Calhoun,FRA353,11/20/2009,--,No
22719,228,Timothy Perez,TIM145,05/23/2010,--,No
22720,228,Lori Wright,LOR933,02/12/2010,--,No
22721,228,Henry Kaiser,HEN624,12/15/1991,--,No
22722,228,Sergio Vasquez,SER347,08/24/2004,--,No
22723,228,Sarah Howard,SAR304,02/18/2003,--,Yes
22724,228,Janice Bailey,JAN755,04/15/2014,--,Yes
22725,228,Kevin Miller,KEV617,12/22/1998,--,No
22726,228,James Williams,JAM930,05/14/2009,--,Yes
22727,228,Patty Graham,PAT943,04/20/2019,--,No
22728,228,Ronald Mitchell,RON675,03/05/2004,--,No
22729,228,Robert Powers,ROB840,05/19/2012,--,Yes
22730,228,Tracey Mullins,TRA201,08/02/1990,--,No
22731,228,Austin Turner,AUS795,06/05/2020,--,No
22732,228,Adam James,ADA785,03/16/2015,--,No
22733,228,Jeremiah Gomez,JER919,05/20/2013,--,No
22734,228,Ashley Rivas,ASH996,06/02/2003,--,No
22735,228,Kenneth Edwards,KEN207,07/15/1998,--,Yes
22736,228,Melissa Steele,MEL208,03/04/1992,--,Yes
22737,228,Andrew Potter,AND291,01/26/1990,--,No
22738,228,Nicole Santiago,NIC524,10/19/2006,--,No
22739,228,Amber Mccoy,AMB793,12/09/2014,--,No
22740,228,Donald Landry,DON634,12/28/2023,--,Yes
22741,228,Gregory Gomez,GRE400,10/13/1999,--,Yes
22742,228,David Davis,DAV348,12/16/2008,--,Yes
22743,228,Dennis Ruiz,DEN847,04/01/2022,--,Yes
22744,228,Michael Gray,MIC592,11/16/2020,--,Yes
22745,228,Adam Harris,ADA565,05/20/2008,--,No
22746,228,Michael Whitehead,MIC537,11/01/2013,--,No
22747,228,Nicholas Stevens,NIC996,05/23/2018,--,Yes
22748,228,Thomas George,THO966,08/28/2018,--,No
22749,228,Julie Jackson,JUL572,09/10/2004,--,Yes
22750,228,Mary Yates,MAR966,07/14/2014,--,No
22751,228,Lynn Herrera,LYN900,02/08/2003,--,Yes
22752,228,Ryan Smith,RYA751,05/13/2023,--,Yes
22753,228,Elizabeth Rhodes,ELI303,12/19/1990,--,Yes
22754,228,Douglas Taylor,DOU668,12/20/2014,--,No
22755,228,Brooke Taylor,BRO105,08/08/2005,--,No
22756,228,Jacob Maddox,JAC476,03/26/2004,--,Yes
22757,228,Steve Gomez,STE323,05/27/1993,--,Yes
22758,228,Evan Tucker,EVA557,05/03/2004,--,Yes
22759,228,Kelly Morales,KEL674,12/27/2016,--,Yes
22760,228,Kathryn Aguilar,KAT192,12/07/1996,--,Yes
22761,228,Jordan Gonzalez,JOR268,12/25/2012,--,No
22762,228,Matthew Boyd,MAT691,02/13/1993,--,No
22763,228,Jessica Dennis,JES412,06/15/2000,--,Yes
22764,228,Kelly Grant,KEL842,07/18/2014,--,Yes
22765,228,Michael Robinson DDS,MIC263,12/25/2001,--,No
22766,228,Charles Shepard,CHA432,08/01/2016,--,Yes
22767,228,Tim Meyer,TIM279,01/27/1993,--,Yes
22768,228,Angela Nguyen,ANG891,12/03/2000,--,No
22769,228,Amanda Mccoy,AMA870,10/13/2002,--,No
22770,228,Brian Foster,BRI725,08/12/1992,--,Yes
22771,228,Zachary Yates,ZAC592,07/04/2007,--,No
22772,228,Jessica Martinez DDS,JES911,02/06/2003,--,Yes
22773,228,Zoe Baxter,ZOE419,10/10/2010,--,Yes
22774,228,Bonnie Hill,BON262,09/20/2021,--,No
22775,228,Angel Melendez,ANG654,05/28/2002,--,No
22776,228,Lindsay Jones,LIN769,08/12/2020,--,Yes
22777,228,Whitney Roman,WHI965,07/14/1994,--,Yes
22778,228,Shannon Schroeder,SHA191,05/02/1996,--,No
22779,228,Tracey Johnson,TRA477,11/02/1996,--,Yes
22780,228,Kelly Burnett,KEL358,02/25/2013,--,Yes
22781,228,Jonathan Chase,JON326,08/25/2004,--,Yes
22782,228,Matthew Patel,MAT571,12/22/2002,--,No
22783,228,Mario Romero,MAR645,04/15/1992,--,Yes
22784,228,Joel English,JOE684,10/14/1992,--,Yes
22785,228,Anna Howard,ANN165,12/04/2011,--,No
22786,228,Kenneth Gomez,KEN389,11/16/2015,--,No
22787,228,Michael Gonzales,MIC918,12/17/1990,--,No
22788,228,Nicole Miller,NIC152,11/08/2007,--,No
22789,228,Karen Wilson,KAR589,10/18/2007,--,Yes
22790,228,Maria Murphy,MAR232,10/15/2006,--,Yes
22791,228,Jeffrey Martin,JEF580,01/21/1994,--,No
22792,228,Sara Sweeney,SAR780,10/26/2008,--,No
22793,228,Jenny Lara,JEN608,02/24/2014,--,No
22794,228,Charles Gibson,CHA245,05/07/1998,--,No
22795,228,Anna Golden,ANN477,03/24/1993,--,No
22796,228,Frank Briggs,FRA241,02/24/2018,--,Yes
22797,228,Lindsey Lawrence,LIN621,06/11/1996,--,Yes
22798,228,William Johnson,WIL717,03/12/2007,--,Yes
22799,228,Ryan Castaneda,RYA834,06/28/1994,--,No
22800,229,Greg Lynch,GRE202,09/08/2023,--,No
22801,229,Jon Castillo MD,JON128,09/06/2017,--,No
22802,229,Melissa Thompson,MEL520,03/09/2017,--,No
22803,229,Renee Lee,REN330,10/13/2014,--,No
22804,229,Joshua Roberts,JOS463,11/26/2001,--,No
22805,229,Sydney Mosley,SYD520,01/19/2021,--,Yes
22806,229,Natalie Smith DDS,NAT564,12/12/2015,--,Yes
22807,229,Mr. Daniel Miller,MR.375,10/03/2020,--,No
22808,229,Hayley Vaughn,HAY954,09/16/2006,--,Yes
22809,229,Christopher Kent,CHR187,07/26/2003,--,No
22810,229,Crystal Osborne,CRY821,02/21/1991,--,No
22811,229,Sean Ross,SEA772,01/20/2007,--,Yes
22812,229,Karen Hobbs,KAR502,03/22/1992,--,No
22813,229,Joseph Ramos,JOS637,01/26/2018,--,No
22814,229,Christopher Thomas,CHR995,11/07/1995,--,No
22815,229,Nicole Clark,NIC305,11/04/2005,--,No
22816,229,Madison Hutchinson,MAD242,09/12/1999,--,Yes
22817,229,Amanda Tate,AMA894,03/23/1998,--,Yes
22818,229,David Turner,DAV749,01/15/2004,--,Yes
22819,229,Todd Castillo,TOD259,04/20/2005,--,Yes
22820,229,Rachel Reynolds,RAC124,04/19/2011,--,No
22821,229,Patricia Serrano,PAT827,12/25/1996,--,Yes
22822,229,Julie Kelley,JUL565,03/14/2023,--,Yes
22823,229,Ryan Pearson,RYA907,06/02/2006,--,Yes
22824,229,Jacqueline Cox,JAC458,02/27/2022,--,No
22825,229,Mike Jackson MD,MIK658,11/13/2001,--,No
22826,229,Robin Hendricks,ROB298,07/10/1995,--,Yes
22827,229,Derek Morgan,DER531,07/11/2006,--,Yes
22828,229,Amy Johnson,AMY170,03/23/2020,--,Yes
22829,229,Victoria Flowers,VIC112,07/13/2007,--,Yes
22830,229,Jennifer Fischer,JEN872,09/10/2017,--,Yes
22831,229,Candace Gutierrez,CAN219,08/26/1994,--,No
22832,229,Yvonne Cordova,YVO922,10/27/2000,--,No
22833,229,Michael Lewis,MIC951,09/23/2002,--,Yes
22834,229,Amanda Adkins,AMA777,04/27/1994,--,No
22835,229,Daniel Wall,DAN585,01/15/2014,--,No
22836,229,Ruben Hampton,RUB837,10/22/2002,--,Yes
22837,229,Jonathan Butler,JON582,09/23/2019,--,Yes
22838,229,Krystal Parker,KRY741,12/06/2017,--,No
22839,229,Laura Lam,LAU114,09/28/1998,--,No
22840,229,Madeline Johnson,MAD245,09/18/1996,--,No
22841,229,Tracy Burke,TRA375,09/06/2009,--,Yes
22842,229,Peter Mann,PET570,10/24/2003,--,No
22843,229,Alexandra Miller,ALE754,04/06/2002,--,Yes
22844,229,Jackson Williams,JAC516,11/05/2015,--,Yes
22845,229,Anna Bray,ANN209,10/10/2008,--,Yes
22846,229,Thomas Lewis,THO562,05/20/2006,--,No
22847,229,Catherine Morales,CAT717,05/11/1997,--,No
22848,229,Samantha Bernard,SAM161,09/14/2017,--,No
22849,229,Nicholas Sullivan,NIC241,03/17/1990,--,No
22850,229,Russell Reyes,RUS497,09/21/2014,--,No
22851,229,Ian Ray,IAN122,03/21/2004,--,Yes
22852,229,Tim Anderson,TIM427,02/18/1996,--,No
22853,229,Charles Petersen,CHA425,11/17/1992,--,Yes
22854,229,Nathaniel Case,NAT964,11/28/2002,--,No
22855,229,Elizabeth Stewart,ELI914,12/01/2013,--,No
22856,229,Mary Gonzalez,MAR358,12/10/2023,--,Yes
22857,229,Mrs. Destiny Lewis DDS,MRS363,12/02/1997,--,Yes
22858,229,Kathleen Espinoza,KAT640,01/11/2002,--,Yes
22859,229,Gerald Hansen,GER547,11/09/2004,--,Yes
22860,229,Colleen Tran,COL724,03/17/1999,--,No
22861,229,Seth Cruz,SET575,05/26/2003,--,Yes
22862,229,Jacob Pruitt,JAC487,05/18/2011,--,Yes
22863,229,Sheryl Christian,SHE250,06/08/1992,--,Yes
22864,229,William Clark,WIL835,04/20/2010,--,No
22865,229,Michael Crawford,MIC812,02/06/2001,--,No
22866,229,Charles Fuentes,CHA862,12/25/1997,--,Yes
22867,229,Donna Cook,DON519,12/15/2003,--,No
22868,229,Paula Reed,PAU887,03/07/2022,--,No
22869,229,Monica Gonzales,MON431,03/19/2017,--,No
22870,229,Erica Henry,ERI778,06/17/2005,--,Yes
22871,229,Christina Simpson,CHR804,06/01/2000,--,No
22872,229,Jenny Hernandez,JEN218,08/03/2001,--,No
22873,229,Jon Case,JON278,09/03/2009,--,Yes
22874,229,Daniel Mcintyre PhD,DAN353,04/11/2015,--,Yes
22875,229,Sandra Herrera,SAN158,11/25/2014,--,No
22876,229,Kathy Hamilton,KAT431,04/28/1999,--,Yes
22877,229,Joe Coleman,JOE381,01/01/2020,--,No
22878,229,Natalie Kennedy,NAT598,01/18/2010,--,Yes
22879,229,Kelly Thompson,KEL560,09/23/2001,--,No
22880,229,Alan King,ALA732,01/28/1995,--,Yes
22881,229,Angela Tucker,ANG381,05/03/2015,--,Yes
22882,229,Joanna Hubbard,JOA372,09/11/2018,--,No
22883,229,Stephanie Cooley,STE830,01/11/2013,--,No
22884,229,Amanda Williams,AMA257,06/12/2006,--,No
22885,229,Ashley Martin,ASH838,05/20/2015,--,No
22886,229,Alexander Chapman,ALE184,01/26/1990,--,Yes
22887,229,Ariel Smith,ARI759,06/25/2017,--,Yes
22888,229,Michael Shaw,MIC248,12/25/2007,--,Yes
22889,229,Shannon Carter,SHA768,11/28/2005,--,No
22890,229,Laurie Williams,LAU453,10/12/1999,--,No
22891,229,Loretta Flores,LOR474,08/17/2002,--,Yes
22892,229,Wanda Garrison PhD,WAN711,05/23/2004,--,Yes
22893,229,Daniel Bradford,DAN311,04/21/1998,--,Yes
22894,229,Kristin Moore,KRI229,10/04/2006,--,No
22895,229,Mallory Atkinson,MAL582,06/11/2001,--,Yes
22896,229,Jessica Cooper,JES417,02/08/2013,--,No
22897,229,Frank Glenn,FRA761,10/18/2011,--,Yes
22898,229,Cynthia Harris,CYN587,01/04/1994,--,No
22899,229,Kyle Harper,KYL321,07/18/1996,--,Yes
22900,230,Shannon Garcia,SHA864,02/17/2008,--,Yes
22901,230,Mary Benson,MAR670,09/09/2005,--,No
22902,230,Omar Jackson,OMA124,01/10/2022,--,No
22903,230,Christine Gordon,CHR994,03/16/2005,--,Yes
22904,230,Teresa Jones,TER645,10/07/2015,--,No
22905,230,Dana Williams,DAN643,11/08/2008,--,No
22906,230,Grace Munoz,GRA841,03/27/2003,--,Yes
22907,230,Juan Ali,JUA112,12/04/1998,--,Yes
22908,230,Kayla Ballard,KAY503,09/20/2001,--,Yes
22909,230,Kenneth Miller,KEN220,12/10/2002,--,Yes
22910,230,Anthony Montoya,ANT970,09/27/1996,--,No
22911,230,Tony Brown,TON469,01/12/2006,--,Yes
22912,230,Jose Martinez,JOS624,08/25/2011,--,Yes
22913,230,Joseph Robinson,JOS766,11/14/2013,--,No
22914,230,Ray Lopez,RAY114,01/18/2022,--,No
22915,230,Karen Velazquez,KAR632,07/01/2007,--,Yes
22916,230,Susan Nolan,SUS253,07/19/2017,--,No
22917,230,Rodney Barrera,ROD502,11/24/2009,--,Yes
22918,230,Dominique Wilson,DOM990,06/24/2015,--,No
22919,230,Heather Williams,HEA843,07/12/1998,--,Yes
